time_s,dur_5_ms,dur_25_ms,dur_100_ms,dur_250_ms
0.386313,1.000000,1.000000,1.000000,1.000000
0.386333,1.000000,1.000000,1.000000,1.000000
0.386354,1.000000,1.000000,1.000000,1.000000
0.386375,1.000000,1.000000,1.000000,1.000000
0.386396,1.000000,1.000000,1.000000,1.000000
0.386417,1.000000,1.000000,1.000000,1.000000
0.386438,1.000000,1.000000,1.000000,1.000000
0.386458,1.000000,1.000000,1.000000,1.000000
0.386479,1.000000,1.000000,1.000000,1.000000
0.386500,1.000000,1.000000,1.000000,1.000000
0.386521,1.000000,1.000000,1.000000,1.000000
0.386542,1.000000,1.000000,1.000000,1.000000
0.386562,1.000000,1.000000,1.000000,1.000000
0.386583,1.000000,1.000000,1.000000,1.000000
0.386604,1.000000,1.000000,1.000000,1.000000
0.386625,1.000000,1.000000,1.000000,1.000000
0.386646,1.000000,1.000000,1.000000,1.000000
0.386667,1.000000,1.000000,1.000000,1.000000
0.386687,1.000000,1.000000,1.000000,1.000000
0.386708,1.000000,1.000000,1.000000,1.000000
0.386729,1.000000,1.000000,1.000000,1.000000
0.386750,1.000000,1.000000,1.000000,1.000000
0.386771,1.000000,1.000000,1.000000,1.000000
0.386792,1.000000,1.000000,1.000000,1.000000
0.386813,1.000000,1.000000,1.000000,1.000000
0.386833,1.000000,1.000000,1.000000,1.000000
0.386854,1.000000,1.000000,1.000000,1.000000
0.386875,1.000000,1.000000,1.000000,1.000000
0.386896,1.000000,1.000000,1.000000,1.000000
0.386917,1.000000,1.000000,1.000000,1.000000
0.386937,1.000000,1.000000,1.000000,1.000000
0.386958,1.000000,1.000000,1.000000,1.000000
0.386979,1.000000,1.000000,1.000000,1.000000
0.387000,1.000000,1.000000,1.000000,1.000000
0.387021,1.000000,1.000000,1.000000,1.000000
0.387042,1.000000,1.000000,1.000000,1.000000
0.387062,1.000000,1.000000,1.000000,1.000000
0.387083,1.000000,1.000000,1.000000,1.000000
0.387104,1.000000,1.000000,1.000000,1.000000
0.387125,1.000000,1.000000,1.000000,1.000000
0.387146,1.000000,1.000000,1.000000,1.000000
0.387167,1.000000,1.000000,1.000000,1.000000
0.387188,1.000000,1.000000,1.000000,1.000000
0.387208,1.000000,1.000000,1.000000,1.000000
0.387229,1.000000,1.000000,1.000000,1.000000
0.387250,1.000000,1.000000,1.000000,1.000000
0.387271,1.000000,1.000000,1.000000,1.000000
0.387292,1.000000,1.000000,1.000000,1.000000
0.387313,1.000000,1.000000,1.000000,1.000000
0.387333,1.000000,1.000000,1.000000,1.000000
0.387354,1.000000,1.000000,1.000000,1.000000
0.387375,1.000000,1.000000,1.000000,1.000000
0.387396,1.000000,1.000000,1.000000,1.000000
0.387417,1.000000,1.000000,1.000000,1.000000
0.387437,1.000000,1.000000,1.000000,1.000000
0.387458,1.000000,1.000000,1.000000,1.000000
0.387479,1.000000,1.000000,1.000000,1.000000
0.387500,1.000000,1.000000,1.000000,1.000000
0.387521,1.000000,1.000000,1.000000,1.000000
0.387542,1.000000,1.000000,1.000000,1.000000
0.387563,1.000000,1.000000,1.000000,1.000000
0.387583,1.000000,1.000000,1.000000,1.000000
0.387604,1.000000,1.000000,1.000000,1.000000
0.387625,1.000000,1.000000,1.000000,1.000000
0.387646,1.000000,1.000000,1.000000,1.000000
0.387667,1.000000,1.000000,1.000000,1.000000
0.387688,1.000000,1.000000,1.000000,1.000000
0.387708,1.000000,1.000000,1.000000,1.000000
0.387729,1.000000,1.000000,1.000000,1.000000
0.387750,1.000000,1.000000,1.000000,1.000000
0.387771,1.000000,1.000000,1.000000,1.000000
0.387792,1.000000,1.000000,1.000000,1.000000
0.387812,1.000000,1.000000,1.000000,1.000000
0.387833,1.000000,1.000000,1.000000,1.000000
0.387854,1.000000,1.000000,1.000000,1.000000
0.387875,1.000000,1.000000,1.000000,1.000000
0.387896,1.000000,1.000000,1.000000,1.000000
0.387917,1.000000,1.000000,1.000000,1.000000
0.387937,1.000000,1.000000,1.000000,1.000000
0.387958,1.000000,1.000000,1.000000,1.000000
0.387979,1.000000,1.000000,1.000000,1.000000
0.388000,1.000000,1.000000,1.000000,1.000000
0.388021,1.000000,1.000000,1.000000,1.000000
0.388042,1.000000,1.000000,1.000000,1.000000
0.388063,1.000000,1.000000,1.000000,1.000000
0.388083,1.000000,1.000000,1.000000,1.000000
0.388104,1.000000,1.000000,1.000000,1.000000
0.388125,1.000000,1.000000,1.000000,1.000000
0.388146,1.000000,1.000000,1.000000,1.000000
0.388167,1.000000,1.000000,1.000000,1.000000
0.388187,1.000000,1.000000,1.000000,1.000000
0.388208,1.000000,1.000000,1.000000,1.000000
0.388229,1.000000,1.000000,1.000000,1.000000
0.388250,1.000000,1.000000,1.000000,1.000000
0.388271,1.000000,1.000000,1.000000,1.000000
0.388292,1.000000,1.000000,1.000000,1.000000
0.388312,1.000000,1.000000,1.000000,1.000000
0.388333,1.000000,1.000000,1.000000,1.000000
0.388354,1.000000,1.000000,1.000000,1.000000
0.388375,1.000000,1.000000,1.000000,1.000000
0.388396,1.000000,1.000000,1.000000,1.000000
0.388417,1.000000,1.000000,1.000000,1.000000
0.388438,1.000000,1.000000,1.000000,1.000000
0.388458,1.000000,1.000000,1.000000,1.000000
0.388479,1.000000,1.000000,1.000000,1.000000
0.388500,1.000000,1.000000,1.000000,1.000000
0.388521,1.000000,1.000000,1.000000,1.000000
0.388542,1.000000,1.000000,1.000000,1.000000
0.388563,1.000000,1.000000,1.000000,1.000000
0.388583,1.000000,1.000000,1.000000,1.000000
0.388604,1.000000,1.000000,1.000000,1.000000
0.388625,1.000000,1.000000,1.000000,1.000000
0.388646,1.000000,1.000000,1.000000,1.000000
0.388667,1.000000,1.000000,1.000000,1.000000
0.388687,1.000000,1.000000,1.000000,1.000000
0.388708,1.000000,1.000000,1.000000,1.000000
0.388729,1.000000,1.000000,1.000000,1.000000
0.388750,1.000000,1.000000,1.000000,1.000000
0.388771,1.000000,1.000000,1.000000,1.000000
0.388792,1.000000,1.000000,1.000000,1.000000
0.388813,1.000000,1.000000,1.000000,1.000000
0.388833,1.000000,1.000000,1.000000,1.000000
0.388854,1.000000,1.000000,1.000000,1.000000
0.388875,1.000000,1.000000,1.000000,1.000000
0.388896,1.000000,1.000000,1.000000,1.000000
0.388917,1.000000,1.000000,1.000000,1.000000
0.388938,1.000000,1.000000,1.000000,1.000000
0.388958,1.000000,1.000000,1.000000,1.000000
0.388979,1.000000,1.000000,1.000000,1.000000
0.389000,1.000000,1.000000,1.000000,1.000000
0.389021,1.000000,1.000000,1.000000,1.000000
0.389042,1.000000,1.000000,1.000000,1.000000
0.389062,1.000000,1.000000,1.000000,1.000000
0.389083,1.000000,1.000000,1.000000,1.000000
0.389104,1.000000,1.000000,1.000000,1.000000
0.389125,1.000000,1.000000,1.000000,1.000000
0.389146,1.000000,1.000000,1.000000,1.000000
0.389167,1.000000,1.000000,1.000000,1.000000
0.389188,1.000000,1.000000,1.000000,1.000000
0.389208,1.000000,1.000000,1.000000,1.000000
0.389229,1.000000,1.000000,1.000000,1.000000
0.389250,1.000000,1.000000,1.000000,1.000000
0.389271,1.000000,1.000000,1.000000,1.000000
0.389292,1.000000,1.000000,1.000000,1.000000
0.389313,1.000000,1.000000,1.000000,1.000000
0.389333,1.000000,1.000000,1.000000,1.000000
0.389354,1.000000,1.000000,1.000000,1.000000
0.389375,1.000000,1.000000,1.000000,1.000000
0.389396,1.000000,1.000000,1.000000,1.000000
0.389417,1.000000,1.000000,1.000000,1.000000
0.389437,1.000000,1.000000,1.000000,1.000000
0.389458,1.000000,1.000000,1.000000,1.000000
0.389479,1.000000,1.000000,1.000000,1.000000
0.389500,1.000000,1.000000,1.000000,1.000000
0.389521,1.000000,1.000000,1.000000,1.000000
0.389542,1.000000,1.000000,1.000000,1.000000
0.389562,1.000000,1.000000,1.000000,1.000000
0.389583,1.000000,1.000000,1.000000,1.000000
0.389604,1.000000,1.000000,1.000000,1.000000
0.389625,1.000000,1.000000,1.000000,1.000000
0.389646,1.000000,1.000000,1.000000,1.000000
0.389667,1.000000,1.000000,1.000000,1.000000
0.389688,1.000000,1.000000,1.000000,1.000000
0.389708,1.000000,1.000000,1.000000,1.000000
0.389729,1.000000,1.000000,1.000000,1.000000
0.389750,1.000000,1.000000,1.000000,1.000000
0.389771,1.000000,1.000000,1.000000,1.000000
0.389792,1.000000,1.000000,1.000000,1.000000
0.389812,1.000000,1.000000,1.000000,1.000000
0.389833,1.000000,1.000000,1.000000,1.000000
0.389854,1.000000,1.000000,1.000000,1.000000
0.389875,1.000000,1.000000,1.000000,1.000000
0.389896,1.000000,1.000000,1.000000,1.000000
0.389917,1.000000,1.000000,1.000000,1.000000
0.389937,1.000000,1.000000,1.000000,1.000000
0.389958,1.000000,1.000000,1.000000,1.000000
0.389979,1.000000,1.000000,1.000000,1.000000
0.390000,1.000000,1.000000,1.000000,1.000000
0.390021,1.000000,1.000000,1.000000,1.000000
0.390042,1.000000,1.000000,1.000000,1.000000
0.390063,1.000000,1.000000,1.000000,1.000000
0.390083,1.000000,1.000000,1.000000,1.000000
0.390104,1.000000,1.000000,1.000000,1.000000
0.390125,1.000000,1.000000,1.000000,1.000000
0.390146,1.000000,1.000000,1.000000,1.000000
0.390167,1.000000,1.000000,1.000000,1.000000
0.390188,1.000000,1.000000,1.000000,1.000000
0.390208,1.000000,1.000000,1.000000,1.000000
0.390229,1.000000,1.000000,1.000000,1.000000
0.390250,1.000000,1.000000,1.000000,1.000000
0.390271,1.000000,1.000000,1.000000,1.000000
0.390292,1.000000,1.000000,1.000000,1.000000
0.390312,1.000000,1.000000,1.000000,1.000000
0.390333,1.000000,1.000000,1.000000,1.000000
0.390354,1.000000,1.000000,1.000000,1.000000
0.390375,1.000000,1.000000,1.000000,1.000000
0.390396,1.000000,1.000000,1.000000,1.000000
0.390417,1.000000,1.000000,1.000000,1.000000
0.390438,1.000000,1.000000,1.000000,1.000000
0.390458,1.000000,1.000000,1.000000,1.000000
0.390479,1.000000,1.000000,1.000000,1.000000
0.390500,1.000000,1.000000,1.000000,1.000000
0.390521,1.000000,1.000000,1.000000,1.000000
0.390542,1.000000,1.000000,1.000000,1.000000
0.390563,1.000000,1.000000,1.000000,1.000000
0.390583,1.000000,1.000000,1.000000,1.000000
0.390604,1.000000,1.000000,1.000000,1.000000
0.390625,1.000000,1.000000,1.000000,1.000000
0.390646,1.000000,1.000000,1.000000,1.000000
0.390667,1.000000,1.000000,1.000000,1.000000
0.390687,1.000000,1.000000,1.000000,1.000000
0.390708,1.000000,1.000000,1.000000,1.000000
0.390729,1.000000,1.000000,1.000000,1.000000
0.390750,1.000000,1.000000,1.000000,1.000000
0.390771,1.000000,1.000000,1.000000,1.000000
0.390792,1.000000,1.000000,1.000000,1.000000
0.390812,1.000000,1.000000,1.000000,1.000000
0.390833,1.000000,1.000000,1.000000,1.000000
0.390854,1.000000,1.000000,1.000000,1.000000
0.390875,1.000000,1.000000,1.000000,1.000000
0.390896,1.000000,1.000000,1.000000,1.000000
0.390917,1.000000,1.000000,1.000000,1.000000
0.390938,1.000000,1.000000,1.000000,1.000000
0.390958,1.000000,1.000000,1.000000,1.000000
0.390979,1.000000,1.000000,1.000000,1.000000
0.391000,1.000000,1.000000,1.000000,1.000000
0.391021,1.000000,1.000000,1.000000,1.000000
0.391042,1.000000,1.000000,1.000000,1.000000
0.391062,1.000000,1.000000,1.000000,1.000000
0.391083,1.000000,1.000000,1.000000,1.000000
0.391104,1.000000,1.000000,1.000000,1.000000
0.391125,1.000000,1.000000,1.000000,1.000000
0.391146,1.000000,1.000000,1.000000,1.000000
0.391167,1.000000,1.000000,1.000000,1.000000
0.391187,1.000000,1.000000,1.000000,1.000000
0.391208,1.000000,1.000000,1.000000,1.000000
0.391229,1.000000,1.000000,1.000000,1.000000
0.391250,1.000000,1.000000,1.000000,1.000000
0.391271,1.000000,1.000000,1.000000,1.000000
0.391292,1.000000,1.000000,1.000000,1.000000
0.391313,1.000000,1.000000,1.000000,1.000000
0.391333,1.000000,1.000000,1.000000,1.000000
0.391354,1.000000,1.000000,1.000000,1.000000
0.391375,1.000000,1.000000,1.000000,1.000000
0.391396,1.000000,1.000000,1.000000,1.000000
0.391417,1.000000,1.000000,1.000000,1.000000
0.391438,1.000000,1.000000,1.000000,1.000000
0.391458,1.000000,1.000000,1.000000,1.000000
0.391479,1.000000,1.000000,1.000000,1.000000
0.391500,1.000000,1.000000,1.000000,1.000000
0.391521,1.000000,1.000000,1.000000,1.000000
0.391542,1.000000,1.000000,1.000000,1.000000
0.391562,1.000000,1.000000,1.000000,1.000000
0.391583,1.000000,1.000000,1.000000,1.000000
0.391604,1.000000,1.000000,1.000000,1.000000
0.391625,1.000000,1.000000,1.000000,1.000000
0.391646,1.000000,1.000000,1.000000,1.000000
0.391667,1.000000,1.000000,1.000000,1.000000
0.391688,1.000000,1.000000,1.000000,1.000000
0.391708,1.000000,1.000000,1.000000,1.000000
0.391729,1.000000,1.000000,1.000000,1.000000
0.391750,1.000000,1.000000,1.000000,1.000000
0.391771,1.000000,1.000000,1.000000,1.000000
0.391792,1.000000,1.000000,1.000000,1.000000
0.391813,1.000000,1.000000,1.000000,1.000000
0.391833,1.000000,1.000000,1.000000,1.000000
0.391854,1.000000,1.000000,1.000000,1.000000
0.391875,1.000000,1.000000,1.000000,1.000000
0.391896,1.000000,1.000000,1.000000,1.000000
0.391917,1.000000,1.000000,1.000000,1.000000
0.391937,1.000000,1.000000,1.000000,1.000000
0.391958,1.000000,1.000000,1.000000,1.000000
0.391979,1.000000,1.000000,1.000000,1.000000
0.392000,1.000000,1.000000,1.000000,1.000000
0.392021,1.000000,1.000000,1.000000,1.000000
0.392042,1.000000,1.000000,1.000000,1.000000
0.392062,1.000000,1.000000,1.000000,1.000000
0.392083,1.000000,1.000000,1.000000,1.000000
0.392104,1.000000,1.000000,1.000000,1.000000
0.392125,1.000000,1.000000,1.000000,1.000000
0.392146,1.000000,1.000000,1.000000,1.000000
0.392167,1.000000,1.000000,1.000000,1.000000
0.392188,1.000000,1.000000,1.000000,1.000000
0.392208,1.000000,1.000000,1.000000,1.000000
0.392229,1.000000,1.000000,1.000000,1.000000
0.392250,1.000000,1.000000,1.000000,1.000000
0.392271,1.000000,1.000000,1.000000,1.000000
0.392292,1.000000,1.000000,1.000000,1.000000
0.392312,1.000000,1.000000,1.000000,1.000000
0.392333,1.000000,1.000000,1.000000,1.000000
0.392354,1.000000,1.000000,1.000000,1.000000
0.392375,1.000000,1.000000,1.000000,1.000000
0.392396,1.000000,1.000000,1.000000,1.000000
0.392417,1.000000,1.000000,1.000000,1.000000
0.392437,1.000000,1.000000,1.000000,1.000000
0.392458,1.000000,1.000000,1.000000,1.000000
0.392479,1.000000,1.000000,1.000000,1.000000
0.392500,1.000000,1.000000,1.000000,1.000000
0.392521,1.000000,1.000000,1.000000,1.000000
0.392542,1.000000,1.000000,1.000000,1.000000
0.392563,1.000000,1.000000,1.000000,1.000000
0.392583,1.000000,1.000000,1.000000,1.000000
0.392604,1.000000,1.000000,1.000000,1.000000
0.392625,1.000000,1.000000,1.000000,1.000000
0.392646,1.000000,1.000000,1.000000,1.000000
0.392667,1.000000,1.000000,1.000000,1.000000
0.392687,1.000000,1.000000,1.000000,1.000000
0.392708,1.000000,1.000000,1.000000,1.000000
0.392729,1.000000,1.000000,1.000000,1.000000
0.392750,1.000000,1.000000,1.000000,1.000000
0.392771,1.000000,1.000000,1.000000,1.000000
0.392792,1.000000,1.000000,1.000000,1.000000
0.392812,1.000000,1.000000,1.000000,1.000000
0.392833,1.000000,1.000000,1.000000,1.000000
0.392854,1.000000,1.000000,1.000000,1.000000
0.392875,1.000000,1.000000,1.000000,1.000000
0.392896,1.000000,1.000000,1.000000,1.000000
0.392917,1.000000,1.000000,1.000000,1.000000
0.392938,1.000000,1.000000,1.000000,1.000000
0.392958,1.000000,1.000000,1.000000,1.000000
0.392979,1.000000,1.000000,1.000000,1.000000
0.393000,1.000000,1.000000,1.000000,1.000000
0.393021,1.000000,1.000000,1.000000,1.000000
0.393042,1.000000,1.000000,1.000000,1.000000
0.393063,1.000000,1.000000,1.000000,1.000000
0.393083,1.000000,1.000000,1.000000,1.000000
0.393104,1.000000,1.000000,1.000000,1.000000
0.393125,1.000000,1.000000,1.000000,1.000000
0.393146,1.000000,1.000000,1.000000,1.000000
0.393167,1.000000,1.000000,1.000000,1.000000
0.393187,1.000000,1.000000,1.000000,1.000000
0.393208,1.000000,1.000000,1.000000,1.000000
0.393229,1.000000,1.000000,1.000000,1.000000
0.393250,1.000000,1.000000,1.000000,1.000000
0.393271,1.000000,1.000000,1.000000,1.000000
0.393292,1.000000,1.000000,1.000000,1.000000
0.393313,1.000000,1.000000,1.000000,1.000000
0.393333,1.000000,1.000000,1.000000,1.000000
0.393354,1.000000,1.000000,1.000000,1.000000
0.393375,1.000000,1.000000,1.000000,1.000000
0.393396,1.000000,1.000000,1.000000,1.000000
0.393417,1.000000,1.000000,1.000000,1.000000
0.393438,1.000000,1.000000,1.000000,1.000000
0.393458,1.000000,1.000000,1.000000,1.000000
0.393479,1.000000,1.000000,1.000000,1.000000
0.393500,1.000000,1.000000,1.000000,1.000000
0.393521,1.000000,1.000000,1.000000,1.000000
0.393542,1.000000,1.000000,1.000000,1.000000
0.393562,1.000000,1.000000,1.000000,1.000000
0.393583,1.000000,1.000000,1.000000,1.000000
0.393604,1.000000,1.000000,1.000000,1.000000
0.393625,1.000000,1.000000,1.000000,1.000000
0.393646,1.000000,1.000000,1.000000,1.000000
0.393667,1.000000,1.000000,1.000000,1.000000
0.393687,1.000000,1.000000,1.000000,1.000000
0.393708,1.000000,1.000000,1.000000,1.000000
0.393729,1.000000,1.000000,1.000000,1.000000
0.393750,1.000000,1.000000,1.000000,1.000000
0.393771,1.000000,1.000000,1.000000,1.000000
0.393792,1.000000,1.000000,1.000000,1.000000
0.393813,1.000000,1.000000,1.000000,1.000000
0.393833,1.000000,1.000000,1.000000,1.000000
0.393854,1.000000,1.000000,1.000000,1.000000
0.393875,1.000000,1.000000,1.000000,1.000000
0.393896,1.000000,1.000000,1.000000,1.000000
0.393917,1.000000,1.000000,1.000000,1.000000
0.393937,1.000000,1.000000,1.000000,1.000000
0.393958,1.000000,1.000000,1.000000,1.000000
0.393979,1.000000,1.000000,1.000000,1.000000
0.394000,1.000000,1.000000,1.000000,1.000000
0.394021,1.000000,1.000000,1.000000,1.000000
0.394042,1.000000,1.000000,1.000000,1.000000
0.394062,1.000000,1.000000,1.000000,1.000000
0.394083,1.000000,1.000000,1.000000,1.000000
0.394104,1.000000,1.000000,1.000000,1.000000
0.394125,1.000000,1.000000,1.000000,1.000000
0.394146,1.000000,1.000000,1.000000,1.000000
0.394167,1.000000,1.000000,1.000000,1.000000
0.394188,1.000000,1.000000,1.000000,1.000000
0.394208,1.000000,1.000000,1.000000,1.000000
0.394229,1.000000,1.000000,1.000000,1.000000
0.394250,1.000000,1.000000,1.000000,1.000000
0.394271,1.000000,1.000000,1.000000,1.000000
0.394292,1.000000,1.000000,1.000000,1.000000
0.394313,1.000000,1.000000,1.000000,1.000000
0.394333,1.000000,1.000000,1.000000,1.000000
0.394354,1.000000,1.000000,1.000000,1.000000
0.394375,1.000000,1.000000,1.000000,1.000000
0.394396,1.000000,1.000000,1.000000,1.000000
0.394417,1.000000,1.000000,1.000000,1.000000
0.394437,1.000000,1.000000,1.000000,1.000000
0.394458,1.000000,1.000000,1.000000,1.000000
0.394479,1.000000,1.000000,1.000000,1.000000
0.394500,1.000000,1.000000,1.000000,1.000000
0.394521,1.000000,1.000000,1.000000,1.000000
0.394542,1.000000,1.000000,1.000000,1.000000
0.394563,1.000000,1.000000,1.000000,1.000000
0.394583,1.000000,1.000000,1.000000,1.000000
0.394604,1.000000,1.000000,1.000000,1.000000
0.394625,1.000000,1.000000,1.000000,1.000000
0.394646,1.000000,1.000000,1.000000,1.000000
0.394667,1.000000,1.000000,1.000000,1.000000
0.394688,1.000000,1.000000,1.000000,1.000000
0.394708,1.000000,1.000000,1.000000,1.000000
0.394729,1.000000,1.000000,1.000000,1.000000
0.394750,1.000000,1.000000,1.000000,1.000000
0.394771,1.000000,1.000000,1.000000,1.000000
0.394792,1.000000,1.000000,1.000000,1.000000
0.394812,1.000000,1.000000,1.000000,1.000000
0.394833,1.000000,1.000000,1.000000,1.000000
0.394854,1.000000,1.000000,1.000000,1.000000
0.394875,1.000000,1.000000,1.000000,1.000000
0.394896,1.000000,1.000000,1.000000,1.000000
0.394917,1.000000,1.000000,1.000000,1.000000
0.394937,1.000000,1.000000,1.000000,1.000000
0.394958,1.000000,1.000000,1.000000,1.000000
0.394979,1.000000,1.000000,1.000000,1.000000
0.395000,1.000000,1.000000,1.000000,1.000000
0.395021,1.000000,1.000000,1.000000,1.000000
0.395042,1.000000,1.000000,1.000000,1.000000
0.395063,1.000000,1.000000,1.000000,1.000000
0.395083,1.000000,1.000000,1.000000,1.000000
0.395104,1.000000,1.000000,1.000000,1.000000
0.395125,1.000000,1.000000,1.000000,1.000000
0.395146,1.000000,1.000000,1.000000,1.000000
0.395167,1.000000,1.000000,1.000000,1.000000
0.395187,1.000000,1.000000,1.000000,1.000000
0.395208,1.000000,1.000000,1.000000,1.000000
0.395229,1.000000,1.000000,1.000000,1.000000
0.395250,1.000000,1.000000,1.000000,1.000000
0.395271,1.000000,1.000000,1.000000,1.000000
0.395292,1.000000,1.000000,1.000000,1.000000
0.395312,1.000000,1.000000,1.000000,1.000000
0.395333,1.000000,1.000000,1.000000,1.000000
0.395354,1.000000,1.000000,1.000000,1.000000
0.395375,1.000000,1.000000,1.000000,1.000000
0.395396,1.000000,1.000000,1.000000,1.000000
0.395417,1.000000,1.000000,1.000000,1.000000
0.395438,1.000000,1.000000,1.000000,1.000000
0.395458,1.000000,1.000000,1.000000,1.000000
0.395479,1.000000,1.000000,1.000000,1.000000
0.395500,1.000000,1.000000,1.000000,1.000000
0.395521,1.000000,1.000000,1.000000,1.000000
0.395542,1.000000,1.000000,1.000000,1.000000
0.395562,1.000000,1.000000,1.000000,1.000000
0.395583,1.000000,1.000000,1.000000,1.000000
0.395604,1.000000,1.000000,1.000000,1.000000
0.395625,1.000000,1.000000,1.000000,1.000000
0.395646,1.000000,1.000000,1.000000,1.000000
0.395667,1.000000,1.000000,1.000000,1.000000
0.395687,1.000000,1.000000,1.000000,1.000000
0.395708,1.000000,1.000000,1.000000,1.000000
0.395729,1.000000,1.000000,1.000000,1.000000
0.395750,1.000000,1.000000,1.000000,1.000000
0.395771,1.000000,1.000000,1.000000,1.000000
0.395792,1.000000,1.000000,1.000000,1.000000
0.395813,1.000000,1.000000,1.000000,1.000000
0.395833,1.000000,1.000000,1.000000,1.000000
0.395854,1.000000,1.000000,1.000000,1.000000
0.395875,1.000000,1.000000,1.000000,1.000000
0.395896,1.000000,1.000000,1.000000,1.000000
0.395917,1.000000,1.000000,1.000000,1.000000
0.395938,1.000000,1.000000,1.000000,1.000000
0.395958,1.000000,1.000000,1.000000,1.000000
0.395979,1.000000,1.000000,1.000000,1.000000
0.396000,1.000000,1.000000,1.000000,1.000000
0.396021,1.000000,1.000000,1.000000,1.000000
0.396042,1.000000,1.000000,1.000000,1.000000
0.396062,1.000000,1.000000,1.000000,1.000000
0.396083,1.000000,1.000000,1.000000,1.000000
0.396104,1.000000,1.000000,1.000000,1.000000
0.396125,1.000000,1.000000,1.000000,1.000000
0.396146,1.000000,1.000000,1.000000,1.000000
0.396167,1.000000,1.000000,1.000000,1.000000
0.396188,1.000000,1.000000,1.000000,1.000000
0.396208,1.000000,1.000000,1.000000,1.000000
0.396229,1.000000,1.000000,1.000000,1.000000
0.396250,1.000000,1.000000,1.000000,1.000000
0.396271,1.000000,1.000000,1.000000,1.000000
0.396292,1.000000,1.000000,1.000000,1.000000
0.396313,1.000000,1.000000,1.000000,1.000000
0.396333,1.000000,1.000000,1.000000,1.000000
0.396354,1.000000,1.000000,1.000000,1.000000
0.396375,1.000000,1.000000,1.000000,1.000000
0.396396,1.000000,1.000000,1.000000,1.000000
0.396417,1.000000,1.000000,1.000000,1.000000
0.396437,1.000000,1.000000,1.000000,1.000000
0.396458,1.000000,1.000000,1.000000,1.000000
0.396479,1.000000,1.000000,1.000000,1.000000
0.396500,1.000000,1.000000,1.000000,1.000000
0.396521,1.000000,1.000000,1.000000,1.000000
0.396542,1.000000,1.000000,1.000000,1.000000
0.396562,1.000000,1.000000,1.000000,1.000000
0.396583,1.000000,1.000000,1.000000,1.000000
0.396604,1.000000,1.000000,1.000000,1.000000
0.396625,1.000000,1.000000,1.000000,1.000000
0.396646,1.000000,1.000000,1.000000,1.000000
0.396667,1.000000,1.000000,1.000000,1.000000
0.396688,1.000000,1.000000,1.000000,1.000000
0.396708,1.000000,1.000000,1.000000,1.000000
0.396729,1.000000,1.000000,1.000000,1.000000
0.396750,1.000000,1.000000,1.000000,1.000000
0.396771,1.000000,1.000000,1.000000,1.000000
0.396792,1.000000,1.000000,1.000000,1.000000
0.396812,1.000000,1.000000,1.000000,1.000000
0.396833,1.000000,1.000000,1.000000,1.000000
0.396854,1.000000,1.000000,1.000000,1.000000
0.396875,1.000000,1.000000,1.000000,1.000000
0.396896,1.000000,1.000000,1.000000,1.000000
0.396917,1.000000,1.000000,1.000000,1.000000
0.396937,1.000000,1.000000,1.000000,1.000000
0.396958,1.000000,1.000000,1.000000,1.000000
0.396979,1.000000,1.000000,1.000000,1.000000
0.397000,1.000000,1.000000,1.000000,1.000000
0.397021,1.000000,1.000000,1.000000,1.000000
0.397042,1.000000,1.000000,1.000000,1.000000
0.397063,1.000000,1.000000,1.000000,1.000000
0.397083,1.000000,1.000000,1.000000,1.000000
0.397104,1.000000,1.000000,1.000000,1.000000
0.397125,1.000000,1.000000,1.000000,1.000000
0.397146,1.000000,1.000000,1.000000,1.000000
0.397167,1.000000,1.000000,1.000000,1.000000
0.397188,1.000000,1.000000,1.000000,1.000000
0.397208,1.000000,1.000000,1.000000,1.000000
0.397229,1.000000,1.000000,1.000000,1.000000
0.397250,1.000000,1.000000,1.000000,1.000000
0.397271,1.000000,1.000000,1.000000,1.000000
0.397292,1.000000,1.000000,1.000000,1.000000
0.397312,1.000000,1.000000,1.000000,1.000000
0.397333,1.000000,1.000000,1.000000,1.000000
0.397354,1.000000,1.000000,1.000000,1.000000
0.397375,1.000000,1.000000,1.000000,1.000000
0.397396,1.000000,1.000000,1.000000,1.000000
0.397417,1.000000,1.000000,1.000000,1.000000
0.397438,1.000000,1.000000,1.000000,1.000000
0.397458,1.000000,1.000000,1.000000,1.000000
0.397479,1.000000,1.000000,1.000000,1.000000
0.397500,1.000000,1.000000,1.000000,1.000000
0.397521,1.000000,1.000000,1.000000,1.000000
0.397542,1.000000,1.000000,1.000000,1.000000
0.397563,1.000000,1.000000,1.000000,1.000000
0.397583,1.000000,1.000000,1.000000,1.000000
0.397604,1.000000,1.000000,1.000000,1.000000
0.397625,1.000000,1.000000,1.000000,1.000000
0.397646,1.000000,1.000000,1.000000,1.000000
0.397667,1.000000,1.000000,1.000000,1.000000
0.397687,1.000000,1.000000,1.000000,1.000000
0.397708,1.000000,1.000000,1.000000,1.000000
0.397729,1.000000,1.000000,1.000000,1.000000
0.397750,1.000000,1.000000,1.000000,1.000000
0.397771,1.000000,1.000000,1.000000,1.000000
0.397792,1.000000,1.000000,1.000000,1.000000
0.397812,1.000000,1.000000,1.000000,1.000000
0.397833,1.000000,1.000000,1.000000,1.000000
0.397854,1.000000,1.000000,1.000000,1.000000
0.397875,1.000000,1.000000,1.000000,1.000000
0.397896,1.000000,1.000000,1.000000,1.000000
0.397917,1.000000,1.000000,1.000000,1.000000
